id,set_id,worker_id,description,first,second,third,first_addr,second_addr,third_addr
537,31,23,sort by how beautiful you think the photo is,131,132,126,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg,https://s3.amazonaws.com/popop-uploads/bc2add8e3f3941dab1db0a37f4df93a4.jpeg,https://s3.amazonaws.com/popop-uploads/9352b4d0dfc547dd8426be29ed59bf1a.jpeg
538,38,24,Who is cooler?,160,159,158,https://s3.amazonaws.com/popop-uploads/cf675cd8d2de45fc9718bf9ab5e46538.jpeg,https://s3.amazonaws.com/popop-uploads/c2d8e1d9fbea463da72665a46fbfd891.jpeg,https://s3.amazonaws.com/popop-uploads/082681f05b69423d8f34efdc95f79a26.jpeg
539,8,23,Most representative picture of Penn,36,33,32,https://s3.amazonaws.com/popop-uploads/a29ef9fec0834dd3a3d6cfe5b68d039a.jpeg,https://s3.amazonaws.com/popop-uploads/f0d13a3076dc481ba50e9885b4fa995f.jpeg,https://s3.amazonaws.com/popop-uploads/bcce04d26d1d436b8a2eceaeba2d597f.jpeg
540,27,23,Which Harry Potter book is the best?,104,101,103,https://s3.amazonaws.com/popop-uploads/9e42a66b022f4df19a4844637d845e51.jpeg,https://s3.amazonaws.com/popop-uploads/8019d81d0ad843a2b73cb1d627504007.jpeg,https://s3.amazonaws.com/popop-uploads/75d1f30dc2294db4b99e5ed663cda982.jpeg
541,21,23,What's the best coffee?,83,82,81,https://s3.amazonaws.com/popop-uploads/55c0072c62d94db7b5b4b1b23bd7645b.jpeg,https://s3.amazonaws.com/popop-uploads/751f67d88eb5428b9da091c9b609a48f.png,https://s3.amazonaws.com/popop-uploads/c541221102704de1a300520e78483bd3.png
542,40,8,What food should I order,168,170,171,https://s3.amazonaws.com/popop-uploads/075028c8b29a410bb54087ce8fbd5158.jpeg,https://s3.amazonaws.com/popop-uploads/095feed933414227a4541a65e4d43dcc.jpeg,https://s3.amazonaws.com/popop-uploads/d2ca7a4f5f954e87b995a1b3aaa49f33.jpeg
543,43,3,beautiful,182,181,180,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg
544,40,26,What food should I order,170,173,171,https://s3.amazonaws.com/popop-uploads/095feed933414227a4541a65e4d43dcc.jpeg,https://s3.amazonaws.com/popop-uploads/006641ff5ca24bea8e6510088e55b95f.jpeg,https://s3.amazonaws.com/popop-uploads/d2ca7a4f5f954e87b995a1b3aaa49f33.jpeg
545,42,26,tastiness,179,177,178,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg
546,41,26,attractiveness ,174,176,175,https://s3.amazonaws.com/popop-uploads/b0aab1b533f642d2a13bdd5ec95773dd.jpeg,https://s3.amazonaws.com/popop-uploads/16f4ffcdc459412587c67faf0b872234.jpeg,https://s3.amazonaws.com/popop-uploads/a27f61af5f744e3596d72ad6c365ad53.jpeg
547,40,26,What food should I order,168,169,172,https://s3.amazonaws.com/popop-uploads/075028c8b29a410bb54087ce8fbd5158.jpeg,https://s3.amazonaws.com/popop-uploads/7082146df3f84fd78acc8e80bb1768b5.jpeg,https://s3.amazonaws.com/popop-uploads/62d091b6a2a94823b97759ca2aa3f0b5.jpeg
548,43,26,beautiful,181,180,182,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg
549,40,26,What food should I order,168,169,171,https://s3.amazonaws.com/popop-uploads/075028c8b29a410bb54087ce8fbd5158.jpeg,https://s3.amazonaws.com/popop-uploads/7082146df3f84fd78acc8e80bb1768b5.jpeg,https://s3.amazonaws.com/popop-uploads/d2ca7a4f5f954e87b995a1b3aaa49f33.jpeg
550,40,2,What food should I order,173,172,171,https://s3.amazonaws.com/popop-uploads/006641ff5ca24bea8e6510088e55b95f.jpeg,https://s3.amazonaws.com/popop-uploads/62d091b6a2a94823b97759ca2aa3f0b5.jpeg,https://s3.amazonaws.com/popop-uploads/d2ca7a4f5f954e87b995a1b3aaa49f33.jpeg
551,40,2,What food should I order,171,173,168,https://s3.amazonaws.com/popop-uploads/d2ca7a4f5f954e87b995a1b3aaa49f33.jpeg,https://s3.amazonaws.com/popop-uploads/006641ff5ca24bea8e6510088e55b95f.jpeg,https://s3.amazonaws.com/popop-uploads/075028c8b29a410bb54087ce8fbd5158.jpeg
552,44,2,Unfunniness,183,185,184,https://s3.amazonaws.com/popop-uploads/3f369060a30546158759d98dc5792728.png,https://s3.amazonaws.com/popop-uploads/6b8e98db21674280bf5e5c22622084e1.png,https://s3.amazonaws.com/popop-uploads/7ea5f30abc244f6d8892f4af563feaac.png
553,43,2,beautiful,180,181,182,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg
554,42,2,tastiness,178,179,177,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg
555,44,2,Unfunniness,184,183,185,https://s3.amazonaws.com/popop-uploads/7ea5f30abc244f6d8892f4af563feaac.png,https://s3.amazonaws.com/popop-uploads/3f369060a30546158759d98dc5792728.png,https://s3.amazonaws.com/popop-uploads/6b8e98db21674280bf5e5c22622084e1.png
556,42,2,tastiness,179,177,178,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg
557,44,2,Unfunniness,183,185,184,https://s3.amazonaws.com/popop-uploads/3f369060a30546158759d98dc5792728.png,https://s3.amazonaws.com/popop-uploads/6b8e98db21674280bf5e5c22622084e1.png,https://s3.amazonaws.com/popop-uploads/7ea5f30abc244f6d8892f4af563feaac.png
558,43,2,beautiful,180,181,182,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg
559,41,24,attractiveness ,174,175,176,https://s3.amazonaws.com/popop-uploads/b0aab1b533f642d2a13bdd5ec95773dd.jpeg,https://s3.amazonaws.com/popop-uploads/a27f61af5f744e3596d72ad6c365ad53.jpeg,https://s3.amazonaws.com/popop-uploads/16f4ffcdc459412587c67faf0b872234.jpeg
560,45,26,Tinder Profile Picture Order,188,187,186,https://s3.amazonaws.com/popop-uploads/72a7cc264ec24086939d1113f37b7fa8.jpeg,https://s3.amazonaws.com/popop-uploads/83647e6005624ddc93c93f4c39acdc92.jpeg,https://s3.amazonaws.com/popop-uploads/a04adaaf46b447bbbdc0d4d76fa54f97.jpeg
561,40,26,What food should I order,168,170,173,https://s3.amazonaws.com/popop-uploads/075028c8b29a410bb54087ce8fbd5158.jpeg,https://s3.amazonaws.com/popop-uploads/095feed933414227a4541a65e4d43dcc.jpeg,https://s3.amazonaws.com/popop-uploads/006641ff5ca24bea8e6510088e55b95f.jpeg
562,40,26,What food should I order,170,169,173,https://s3.amazonaws.com/popop-uploads/095feed933414227a4541a65e4d43dcc.jpeg,https://s3.amazonaws.com/popop-uploads/7082146df3f84fd78acc8e80bb1768b5.jpeg,https://s3.amazonaws.com/popop-uploads/006641ff5ca24bea8e6510088e55b95f.jpeg
563,40,26,What food should I order,168,169,170,https://s3.amazonaws.com/popop-uploads/075028c8b29a410bb54087ce8fbd5158.jpeg,https://s3.amazonaws.com/popop-uploads/7082146df3f84fd78acc8e80bb1768b5.jpeg,https://s3.amazonaws.com/popop-uploads/095feed933414227a4541a65e4d43dcc.jpeg
564,41,26,attractiveness ,176,174,175,https://s3.amazonaws.com/popop-uploads/16f4ffcdc459412587c67faf0b872234.jpeg,https://s3.amazonaws.com/popop-uploads/b0aab1b533f642d2a13bdd5ec95773dd.jpeg,https://s3.amazonaws.com/popop-uploads/a27f61af5f744e3596d72ad6c365ad53.jpeg
565,42,26,tastiness,179,177,178,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg
566,43,26,beautiful,181,180,182,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg
567,44,26,Unfunniness,185,184,183,https://s3.amazonaws.com/popop-uploads/6b8e98db21674280bf5e5c22622084e1.png,https://s3.amazonaws.com/popop-uploads/7ea5f30abc244f6d8892f4af563feaac.png,https://s3.amazonaws.com/popop-uploads/3f369060a30546158759d98dc5792728.png
568,42,28,tastiness,179,177,178,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg
569,42,27,tastiness,179,177,178,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg
570,42,28,tastiness,179,177,178,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg
572,44,27,Unfunniness,183,184,185,https://s3.amazonaws.com/popop-uploads/3f369060a30546158759d98dc5792728.png,https://s3.amazonaws.com/popop-uploads/7ea5f30abc244f6d8892f4af563feaac.png,https://s3.amazonaws.com/popop-uploads/6b8e98db21674280bf5e5c22622084e1.png
573,42,27,tastiness,177,178,179,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg
574,45,27,Tinder Profile Picture Order,186,188,189,https://s3.amazonaws.com/popop-uploads/a04adaaf46b447bbbdc0d4d76fa54f97.jpeg,https://s3.amazonaws.com/popop-uploads/72a7cc264ec24086939d1113f37b7fa8.jpeg,https://s3.amazonaws.com/popop-uploads/4fec27172279428cb58696eb4d85358c.jpeg
575,40,28,What food should I order,169,171,172,https://s3.amazonaws.com/popop-uploads/7082146df3f84fd78acc8e80bb1768b5.jpeg,https://s3.amazonaws.com/popop-uploads/d2ca7a4f5f954e87b995a1b3aaa49f33.jpeg,https://s3.amazonaws.com/popop-uploads/62d091b6a2a94823b97759ca2aa3f0b5.jpeg
576,43,27,beautiful,180,181,182,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg
577,41,28,attractiveness ,176,175,174,https://s3.amazonaws.com/popop-uploads/16f4ffcdc459412587c67faf0b872234.jpeg,https://s3.amazonaws.com/popop-uploads/a27f61af5f744e3596d72ad6c365ad53.jpeg,https://s3.amazonaws.com/popop-uploads/b0aab1b533f642d2a13bdd5ec95773dd.jpeg
578,41,28,attractiveness ,176,175,174,https://s3.amazonaws.com/popop-uploads/16f4ffcdc459412587c67faf0b872234.jpeg,https://s3.amazonaws.com/popop-uploads/a27f61af5f744e3596d72ad6c365ad53.jpeg,https://s3.amazonaws.com/popop-uploads/b0aab1b533f642d2a13bdd5ec95773dd.jpeg
579,44,28,Unfunniness,185,184,183,https://s3.amazonaws.com/popop-uploads/6b8e98db21674280bf5e5c22622084e1.png,https://s3.amazonaws.com/popop-uploads/7ea5f30abc244f6d8892f4af563feaac.png,https://s3.amazonaws.com/popop-uploads/3f369060a30546158759d98dc5792728.png
580,43,28,beautiful,182,181,180,https://s3.amazonaws.com/popop-uploads/cdcd4726b1f34b9eb88f2578e0e25dbb.jpeg,https://s3.amazonaws.com/popop-uploads/3f193effcce044198870d454c74ceaa8.jpeg,https://s3.amazonaws.com/popop-uploads/3985183976dc449ea78de16d5d6d350f.jpeg
581,42,28,tastiness,179,178,177,https://s3.amazonaws.com/popop-uploads/68ea036b7fb84d088e772966ade76d45.jpeg,https://s3.amazonaws.com/popop-uploads/eab61006ccec41469c97d4a657574f69.jpeg,https://s3.amazonaws.com/popop-uploads/2441d3e29f5745d9aa44be6a0241a299.jpeg
